Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
47337,Magura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104680,Prundu,0.0,647050.0,315442.0,0.0,0.0,0.0,0.0,0.0,0.0
112879,Patulele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170220,Golesti,0.0,0.0,38879.0,0.0,0.0,0.0,0.0,0.0,0.0
14584,Bogati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80123,Danesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63740,Municipiul Targu Secuiesc,8997205.0,2.39033461E8,1512207.0,380430.0,0.0,3116039.0,963296.0,4219001.0,2432938.0
6397,Ponor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22781,Garleni,298381.0,201324.0,81519.0,0.0,0.0,0.0,0.0,0.0,0.0
39168,Oras Stefanesti,18966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145667,Seica Mare,562530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129282,Stefan Cel Mare,0.0,0.0,2696304.0,0.0,0.0,0.0,0.0,0.0,0.0
112904,Dubova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104715,Putineiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77765.0
153865,Radoiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30988,Salacea,1321284.0,3549052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47373,Maracineni,2.217255E7,1841978.0,937329.0,41220.0,0.0,2648557.0,0.0,0.0,0.0
71956,Daneti,93499.0,281773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121108,Agapia,6720.0,121263.0,53635.0,0.0,0.0,0.0,0.0,954832.0,0.0
162069,Alexandru Vlahuta,15161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88350,Blajeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63777,Aita Mare,123371.0,0.0,2661537.0,0.0,0.0,0.0,0.0,0.0,0.0
137504,Crucisor,1471211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31011,Salard,3608107.0,463109.0,40648.0,0.0,0.0,0.0,0.0,9532.0,0.0
129317,Tatulesti,888661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178475,Vintileasca,0.0,0.0,48634.0,0.0,0.0,0.0,0.0,0.0,0.0
55598,Aiton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104751,Radovanu,0.0,95537.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
22834,Glavanesti,100295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39220,Stiubieni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153909,Rasmiresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47417,Margaritesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63802,Batani,1889424.0,0.0,6545527.0,0.0,0.0,0.0,0.0,1132893.0,0.0
112959,Podeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121153,Bahna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6468,Posaga,124344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72007,Oras Dabuleni,1894617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137540,Culciu,5.6649804E7,0.0,0.0,0.0,0.0,0.0,0.0,8001832.0,760026.0
55623,Alunis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145738,Seica Mica,0.0,0.0,2768240.0,0.0,0.0,0.0,0.0,1649965.0,0.0
96593,Cozmesti,128348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14673,Boteni,0.0,0.0,505378.0,0.0,0.0,0.0,0.0,0.0,0.0
31057,Sambata,0.0,0.0,1121311.0,0.0,0.0,0.0,0.0,0.0,0.0
153936,Salcia,0.0,128358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104788,Rasuceni,2711569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14851.0
47453,Merei,3270370.0,3754433.0,218254.0,0.0,0.0,0.0,0.0,0.0,0.0
39266,Todireni,739763.0,0.0,340693.0,0.0,0.0,0.0,0.0,0.0,0.0
112995,Ponoarele,0.0,156255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72034,Desa,176083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129380,Teslui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145765,Sura Mare,498302.0,356576.0,1816736.0,0.0,0.0,330335.0,1446015.0,0.0,2045244.0
162149,Arsura,4397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170346,Gradistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22898,Helegiu,1604217.0,81019.0,0.0,0.0,0.0,0.0,0.0,936606.0,0.0
178545,Vizantea-Livezi,33649.0,9482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72052,Diosti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153972,Saceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80249,Dragotesti,0.0,0.0,10140.0,0.0,0.0,0.0,0.0,0.0,0.0
63866,Belin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96637,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104831,Roata De Jos,1724768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88449,Bosorod,3453072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145792,Sura Mica,1.80549664E8,1794323.0,1.07842651E8,1059862.0,0.0,1.8732262E7,0.0,0.0,0.0
14726,Botesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55687,Apahida,1.62699123E8,9036.0,3.80351176E8,0.0,0.0,4.4885823E7,5240560.0,1.6763002E7,8970.0
137611,Doba,0.0,350472.0,0.0,0.0,483974.0,0.0,0.0,0.0,0.0
162194,Banca,0.0,0.0,2419.0,0.0,0.0,0.0,0.0,4113.0,0.0
6547,Radesti,0.0,0.0,386629.0,0.0,0.0,0.0,0.0,0.0,0.0
63893,Bodoc,3454988.0,0.0,0.0,0.0,0.0,1057701.0,0.0,695428.0,0.0
31128,Sarbi,3217007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96664,Cucuteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121242,Baltatesti,1.0897498E7,3751455.0,1917974.0,0.0,0.0,0.0,0.0,1360410.0,0.0
80285,Farcasesti,761819.0,0.0,0.0,0.0,0.0,5089249.0,0.0,0.0,0.0
22941,Horgesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154013,Scrioastea,0.0,56472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39328,Trusesti,665205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14753,Bradulet,9857987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145827,Oras Talmaciu,7183968.0,3.3164407E7,5.1800619E7,1250493.0,0.0,2.84546993E8,0.0,55373.0,0.0
72098,Dobresti,585424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178607,Vanatori,0.0,5582859.0,9684881.0,0.0,0.0,9235645.0,0.0,175877.0,0.0
129460,Tia Mare,88219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104886,Sarulesti,4398.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
6592,Rametea,5019692.0,0.0,91352.0,0.0,0.0,0.0,0.0,0.0,0.0
63937,Borosneu Mare,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137675,Dorolt,70699.0,0.0,204514.0,0.0,0.0,0.0,0.0,40485.0,0.0
96717,Dagata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170444,Gusoeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121297,Bicaz-Chei,7371178.0,0.0,7.3787596E7,0.0,0.0,0.0,0.0,74711.0,0.0
154068,Scurtu Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72150,Dragotesti,0.0,1749545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47578,Mihailesti,31776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129503,Topana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39391,Tudora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55776,Aschileu,664381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6627,Ramet,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88546,Branisca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31208,Spinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338057.0
80365,Glogova,0.0,0.0,347327.0,0.0,0.0,0.0,0.0,0.0,0.0
145907,Tilisca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39417,Ungureni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121340,Bicazu Ardelean,0.0,0.0,3571177.0,0.0,0.0,0.0,0.0,0.0,0.0
113153,Poroina Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137728,Foieni,135259.0,131728.0,0.0,0.0,842129.0,0.0,0.0,9.6566904E7,0.0
14851,Budeasa,0.0,0.0,130965.0,4.4996201E7,0.0,3364648.0,0.0,0.0,0.0
178689,Vartescoiu,2694734.0,0.0,10767.0,0.0,0.0,0.0,0.0,0.0,0.0
64005,Brates,14961.0,0.0,1320257.0,0.0,0.0,0.0,0.0,3129408.0,0.0
23047,Huruiesti,52511.0,724740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145934,Turnu Rosu,2694058.0,0.0,146716.0,0.0,0.0,0.0,0.0,92000.0,0.0
47630,Manzalesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104975,Schitu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137746,Gherta Mica,29015.0,0.0,0.0,0.0,0.0,3644.0,0.0,0.0,0.0
170514,Ionesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257963.0,0.0
162327,Bacani,2970695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154139,Seaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72221,Dranic,98309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31262,Suplacu De Barcau,321556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55838,Baciu,4856985.0,338943.0,1.4665592E7,1.616102E7,1665835.0,5214140.0,671142.0,5718326.0,0.0
129567,Traian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137764,Halmeu,225362.0,0.0,161740.0,0.0,0.0,0.0,0.0,77080.0,0.0
64041,Bradut,3606804.0,0.0,1.440441E7,0.0,0.0,0.0,0.0,0.0,0.0
80427,Godinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121386,Bira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41296.0,0.0
145961,Valea Viilor,0.0,0.0,0.0,0.0,0.0,5574824.0,0.0,0.0,0.0
96815,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129585,Tufeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154166,Sfintesti,1178085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113206,Pristol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178750,Vrancioaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105026,Sinesti,217050.0,5423878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88644,Bretea Romana,0.0,0.0,33544.0,0.0,318103.0,0.0,0.0,0.0,0.0
14922,Bughea De Jos,0.0,0.0,329893.0,0.0,0.0,0.0,0.0,0.0,0.0
154184,Segarcea-Vale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145998,Vurpar,311112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162381,Bacesti,0.0,0.0,47284.0,0.0,0.0,0.0,0.0,0.0,0.0
113233,Prunisor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72276,Farcas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23127,Izvoru Berheciului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14940,Buzoesti,3276756.0,0.0,1268961.0,0.0,0.0,0.0,0.0,0.0,0.0
129629,Urzica,87879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146012,Alma,293066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64096,Bretcu,14276.0,4031167.0,1012265.0,0.0,0.0,0.0,0.0,0.0,0.0
31333,Simian,126517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146021,Boita,21380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,Rosia Montana,758947.0,0.0,0.0,0.0,0.0,0.0,0.0,331701.0,0.0
39532,Unteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55918,Baisoara,0.0,0.0,150789.0,0.0,0.0,0.0,0.0,0.0,0.0
137844,Hodod,1117713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154228,Silistea,0.0,0.0,49254.0,0.0,0.0,0.0,0.0,0.0,0.0
170612,Lalosu,0.0,0.0,13285.0,0.0,0.0,0.0,0.0,0.0,0.0
96888,Dobrovat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129656,Valea Mare,6935.0,0.0,0.0,0.0,0.0,0.0,0.0,173830.0,0.0
80506,Hurezani,44618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121466,Bargauani,0.0,0.0,105827.0,0.0,0.0,0.0,0.0,0.0,0.0
64130,Catalina,952822.0,0.0,518671.0,0.0,0.0,0.0,0.0,0.0,0.0
178821,Vulturu,1327772.0,127789.0,158521.0,0.0,0.0,0.0,0.0,128142.0,0.0
96904,Dolhesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31379,Sinteu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105106,Singureni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162452,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47774,Movila Banului,1529595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23207,Lipova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154282,Silistea-Gumesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137899,Homoroade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96940,Dumesti,1000.0,0.0,21765.0,0.0,0.0,0.0,0.0,0.0,0.0
80560,Ionesti,896619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105142,Slobozia Moara,126565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129718,Vadastra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39612,Vaculesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31422,Soimi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72383,Galicea Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170685,Ladesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162498,Berezeni,56136.0,419300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64194,Cernat,86745.0,0.0,0.0,0.0,0.0,0.0,43017.0,40387.0,0.0
154308,Sarbeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178885,Negrilesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105160,Snagov,1333753.0,237802.0,597189.0,230340.0,0.0,0.0,0.0,245373.0,5.9425086E7
47818,Murgesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178894,Ploscuteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56014,Belis,0.0,6383.0,796390.0,0.0,0.0,0.0,0.0,0.0,0.0
129745,Vadastrita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88788,Buces,0.0,0.0,0.0,0.0,0.0,1419264.0,0.0,0.0,176265.0
178901,Popesti,216954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15064,Caldararu,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72409,Ghercesti,838760.0,241616.0,3204652.0,0.0,0.0,2.5355223E7,0.0,4880.0,0.0
178910,Paulesti,0.0,0.0,394718.0,0.0,0.0,0.0,0.0,0.0,0.0
129763,Valeni,203665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80613,Jupanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39658,Viisoara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137960,Lazuri,0.0,53080.0,67154.0,0.0,0.0,0.0,0.0,0.0,0.0
154344,Slobozia Mandra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47854,Naeni,4829877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64238,Chichis,86407.0,0.0,42175.0,0.0,0.0,0.0,0.0,0.0,12875.0
97009,Erbiceni,0.0,30363.0,35685.0,0.0,0.0,0.0,0.0,0.0,0.0
113395,Punghina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178929,Biliesti,375.0,335128.0,0.0,0.0,0.0,0.0,0.0,80600.0,0.0
178938,Gologanu,122732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23289,Livezi,0.0,0.0,983925.0,0.0,0.0,0.0,0.0,0.0,0.0
162559,Blagesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178947,Obrejita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15108,Calinesti,1649685.0,18610.0,1308929.0,6600.0,0.0,8.8975054E7,0.0,0.0,0.0
121607,Bodesti,0.0,56640.0,155923.0,0.0,0.0,0.0,0.0,0.0,0.0
105222,Sohatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64265,Dobarlau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39694,Varfu Campului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72463,Gighera,915.0,0.0,106028.0,0.0,0.0,0.0,0.0,0.0,0.0
154380,Smardioasa,0.0,0.0,27752.0,0.0,0.0,0.0,0.0,0.0,0.0
178956,Rastoaca,47471.0,694381.0,666990.0,0.0,0.0,0.0,0.0,0.0,0.0
6930,Rosia De Secas,94147.0,0.0,394875.0,0.0,0.0,0.0,0.0,0.0,0.0
31510,Suncuius,4270429.0,2.0320039E7,1191565.0,2638440.0,0.0,0.0,0.0,0.0,0.0
178965,Spulber,0.0,0.0,87724.0,0.0,0.0,0.0,0.0,0.0,0.0
129816,Verguleasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56096,Bobalna,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162595,Bogdana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80677,Lelesti,54796.0,0.0,167003.0,0.0,0.0,0.0,0.0,0.0,0.0
88868,Bucuresci,87798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97063,Focuri,127288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105259,Spantov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170792,Lapusata,63374.0,0.0,26924.0,0.0,0.0,0.0,0.0,0.0,0.0
47916,Oras Nehoiu,1075695.0,1.2549089E7,5714338.0,0.0,0.0,0.0,0.0,7.1531478E7,640240.0
154415,Stejaru,0.0,0.0,240468.0,0.0,0.0,0.0,0.0,0.0,0.0
121652,Borca,227645.0,0.0,3.5656024E7,0.0,0.0,0.0,0.0,0.0,0.0
138039,Oras Livada,201084.0,310377.0,6930853.0,0.0,0.0,0.0,0.0,0.0,0.0
23350,Luizi-Calugara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617112.0,0.0
39738,Vladeni,274718.0,0.0,0.0,0.0,0.0,0.0,0.0,197546.0,0.0
72506,Giubega,0.0,0.0,410738.0,0.0,0.0,46178.0,0.0,0.0,0.0
113466,Rogova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64318,Ghelinta,5358643.0,0.0,1.3103415E7,0.0,0.0,0.0,0.0,0.0,0.0
6976,Salciua,0.0,0.0,1069738.0,0.0,0.0,0.0,0.0,0.0,0.0
97090,Golaiesti,0.0,0.0,113440.0,0.0,0.0,0.0,0.0,0.0,0.0
80711,Licurici,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31565,Tarcea,0.0,39140.0,261110.0,0.0,0.0,171025.0,0.0,0.0,0.0
105295,Stanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72533,Giurgita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113493,Salcia,0.0,0.0,67069.0,0.0,0.0,0.0,0.0,0.0,0.0
146263,Municipiul Suceava,1.95185854E8,8.7128229E7,2.62435805E8,1856055.0,1065562.0,1.6082703E7,1258679.0,2.0796613E7,2.9655975E7
64345,Ghidfalau,5407394.0,0.0,542036.0,0.0,0.0,0.0,0.0,0.0,0.0
88920,Bulzestii De Sus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23387,Magiresti,535989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154460,Suhaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138084,Mediesu Aurit,1383738.0,980522.0,207538.0,134940.0,0.0,0.0,0.0,6.0836134E7,0.0
129898,Visina,37869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146281,Ipotesti,1926714.0,0.0,758544.0,0.0,0.0,0.0,0.0,2841609.0,0.0
113518,Stangaceaua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39792,Vlasinesti,4.2961908E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31609,Tarcaia,0.0,0.0,2811337.0,0.0,0.0,0.0,0.0,0.0,0.0
170872,Livezi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129914,Vitomiresti,238814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80766,Logresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15233,Cateasca,1.3062946E7,5536975.0,2260316.0,2.1879837E7,0.0,6398316.0,0.0,5622827.0,45231.0
72579,Gangiova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154497,Storobaneasa,646110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7044,Salistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326638.0,0.0
105348,Stoenesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121732,Borlesti,537833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64390,Haghig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162693,Bogdanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56210,Bontida,5827027.0,0.0,291661.0,4.249327E7,0.0,3.2031819E7,0.0,0.0,0.0
48021,Odaile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146325,Mitocu Dragomirnei,573.0,4808173.0,545634.0,0.0,0.0,0.0,1184.0,0.0,0.0
23449,Manastirea Casin,0.0,0.0,1582242.0,0.0,0.0,0.0,0.0,73462.0,0.0
154521,Talpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39836,Vorniceni,16081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72604,Gogosu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97189,Gorban,5781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31654,Tauteu,856.0,797241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105384,Soldanu,0.0,0.0,186118.0,0.0,0.0,0.0,0.0,0.0,0.0
64425,Ilieni,5399589.0,227339.0,1.0458688E7,0.0,0.0,3000.0,0.0,0.0,0.0
138164,Micula,1038146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7099,Sasciori,3.8208214E7,0.0,1941138.0,0.0,0.0,0.0,0.0,1.1828455E7,0.0
179132,Municipiul Bucuresti,1.0446058999E10,1.610085188E9,2.390905256E9,2.30423972E9,7.88653966E8,2.582981859E9,1.046178372E9,4.75253632E8,3.6169876202E10
39872,Vorona,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,2190256.0,0.0
146370,Oras Salcea,0.0,37482.0,890749.0,0.0,0.0,2352487.0,0.0,20028.0,0.0
72640,Goicea,649881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129987,Valcele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89026,Bunila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121796,Botesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225943.0,0.0
23494,Motoseni,215650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113607,Svinita,536695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56265,Borsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105419,Stefanestii De Jos,1.08258625E8,0.0,1.1831536E7,0.0,127016.0,0.0,0.0,8785458.0,0.0
170952,Lungesti,44259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64461,Lemnia,4.7585598E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80846,Matasari,0.0,0.0,0.0,0.0,0.0,1000696.0,0.0,16220.0,0.0
15313,Cepari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97241,Grajduri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113625,Sisesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154585,Tatarastii De Jos,7890363.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0
138208,Moftin,0.0,0.0,141584.0,0.0,0.0,0.0,0.0,0.0,0.0
31716,Tileagd,1550911.0,39676.0,6123197.0,0.0,0.0,20674.0,0.0,7697422.0,0.0
72677,Goiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162791,Bogdanita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130026,Vladila,-34611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
